date,open,high,low,close,volume,barCount,wap
2024-01-08 00:00:00+00:00,4703.7,4764.54,4699.82,4763.54,0,21267,0.0
2024-01-09 00:00:00+00:00,4741.93,4765.47,4730.35,4756.5,0,21536,0.0
2024-01-10 00:00:00+00:00,4759.94,4790.8,4756.2,4783.45,0,21397,0.0
2024-01-11 00:00:00+00:00,4792.13,4798.5,4739.58,4780.24,0,21918,0.0
2024-01-12 00:00:00+00:00,4791.18,4802.4,4768.98,4783.83,0,21513,0.0
2024-01-16 00:00:00+00:00,4772.35,4782.34,4747.12,4765.98,0,21863,0.0
2024-01-17 00:00:00+00:00,4739.13,4744.23,4714.82,4739.21,0,21612,0.0
2024-01-18 00:00:00+00:00,4760.1,4785.79,4740.57,4780.94,0,21775,0.0
2024-01-19 00:00:00+00:00,4796.28,4842.07,4785.87,4839.81,0,21719,0.0
2024-01-22 00:00:00+00:00,4853.42,4868.41,4844.05,4850.43,0,21582,0.0
2024-01-23 00:00:00+00:00,4856.8,4866.48,4844.37,4864.6,0,21174,0.0
2024-01-24 00:00:00+00:00,4888.56,4903.68,4865.94,4868.55,0,21884,0.0
2024-01-25 00:00:00+00:00,4886.66,4898.15,4869.34,4894.16,0,21993,0.0
2024-01-26 00:00:00+00:00,4888.91,4906.69,4881.47,4890.97,0,21575,0.0
2024-01-29 00:00:00+00:00,4892.95,4929.31,4887.4,4927.93,0,21189,0.0
2024-01-30 00:00:00+00:00,4925.89,4931.09,4916.27,4924.97,0,21545,0.0
2024-01-31 00:00:00+00:00,4899.19,4906.75,4845.49,4845.65,0,22171,0.0
2024-02-01 00:00:00+00:00,4861.11,4906.56,4853.52,4906.19,0,21950,0.0
2024-02-02 00:00:00+00:00,4916.06,4975.29,4907.99,4958.61,0,22236,0.0
2024-02-05 00:00:00+00:00,4957.19,4957.19,4918.09,4942.81,0,21990,0.0
2024-02-06 00:00:00+00:00,4950.16,4957.77,4934.88,4954.23,0,22052,0.0
2024-02-07 00:00:00+00:00,4973.05,4999.89,4969.05,4995.06,0,21742,0.0
2024-02-08 00:00:00+00:00,4995.16,5000.4,4987.09,4997.91,0,21466,0.0
2024-02-09 00:00:00+00:00,5004.17,5030.06,5000.34,5026.61,0,21310,0.0
2024-02-12 00:00:00+00:00,5026.83,5048.39,5016.83,5021.84,0,21754,0.0
2024-02-13 00:00:00+00:00,4967.94,4971.3,4920.31,4953.17,0,22045,0.0
